GENE,gene_name,gene,Phenotype,ALL_zscore,ALL_effect_size,ALL_P,ALL_var_g,ALL_pred_perf_r2,ALL_pred_perf_pval,ALL_n_snps_used,ALL_n_snps_in_cov,ALL_n_snps_in_model,CAU_zscore,CAU_effect_size,CAU_P,CAU_var_g,CAU_pred_perf_r2,CAU_pred_perf_pval,CAU_n_snps_used,CAU_n_snps_in_cov,CAU_n_snps_in_model,INTERVAL_zscore,INTERVAL_effect_size,INTERVAL_P,INTERVAL_var_g,INTERVAL_pred_perf_r2
SL005168_ENSG00000112964,SL005168,GHR.2948.58.2,ovary,0.108228936992163,0.0128253578729329,0.91381409136936,0.0121530573704257,0.0144668188494111,0.00018367372038534,10,10,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.17500798790533,-0.0925489697019011,0.239991520053727,0.0150631965116809,0.0229945793527076
SL005174_ENSG00000056736,SL005174,IL17RB.5084.154.3,ovary,1.07631863102372,0.0436822990406633,0.281784779059532,0.0557703362444831,0.104164182025705,2.09878986734798e-25,7,7,7,1.42406440913791,0.042536955642274,0.154427827958738,0.0954482599158568,0.122956738792405,2.17927033275798e-13,45,46,46,-0.0794431134475266,-0.00591644265326487,0.936680177410443,0.114174848016733,0.145431567028383
SL005184_ENSG00000113302,SL005184,NA,ovary,-0.560846387115044,-0.0133063670451807,0.574902261039675,0.0534551904548774,0.077905874421738,4.05488045403714e-19,26,26,26,-1.20622045393451,-0.038406093113984,0.227732499336784,0.0797438096329333,0.152343624561264,6.95697055892365e-17,11,11,11,NA,NA,NA,NA,NA
SL005185_ENSG00000162594,SL005185,IL23R.5088.175.3,ovary,0.0694085434344343,0.00444143212909282,0.944664428644598,0.0576323682083255,0.0836348136691255,2.38499706579028e-20,45,47,47,-1.49847325929687,-0.0693857933400362,0.134010335145917,0.0425628961699654,0.0649666209904412,1.17643259487286e-07,47,47,47,-0.470168418746029,-0.0254826923675784,0.638234695445252,0.0333887822817732,0.0372934390333375
SL005188_ENSG00000091181,SL005188,IL5RA.4491.4.2,ovary,-0.231338074410104,-0.00903237468347503,0.817052169691383,0.0572049127400606,0.095792300047827,3.48304154365896e-23,25,25,25,0.277292359592793,0.0141632925293984,0.781555625796889,0.036342463371293,0.0788052796735784,3.94827065099399e-09,8,8,8,0.0212797809419533,0.00173715665932593,0.98302247265849,0.093391202525839,0.133002666976394
SL005189_ENSG00000168685,SL005189,IL7R.5089.11.3,ovary,-1.28373364384025,-0.054570921434179,0.19923516830894,0.0508183871665738,0.0970636973918103,1.63782327930547e-23,11,11,11,-0.390716083340142,-0.010787148463544,0.696007109235458,0.106425999280121,0.0969918260078457,3.56794641423946e-11,65,66,66,-0.968338152753795,-0.059125184718285,0.332875516332139,0.0222980265574618,0.0394326933546943
SL005196_ENSG00000185565,SL005196,LSAMP.2999.6.2,ovary,0.524098811663988,0.0356984592689563,0.600209815043455,0.0182670727411974,0.0392357153342108,4.74866336237966e-10,11,11,11,0.352257533064055,0.0393835748924041,0.724645133268997,0.00660264546929533,0.0370784372976899,9.19816325404113e-05,4,4,4,1.60322537613398,0.229725504153615,0.108884904901399,0.00579872052040852,0.015168095454693
SL005199_ENSG00000204520,SL005199,NA,ovary,0.516774772315476,0.00651960267811827,0.605313392672979,0.570910651266627,0.629929188255627,2.03192057155478e-247,132,144,144,0.395319750103327,0.00540029611234815,0.692606925508013,0.514957561597912,0.645560892211911,2.58935949935163e-112,91,105,105,NA,NA,NA,NA,NA
SL005200_ENSG00000204516,SL005200,MICB.5102.55.3,ovary,-0.388162435347133,-0.00674398955544225,0.697895830217376,0.301560738327475,0.35227376627931,2.13254809610054e-99,119,160,160,-0.283098533432191,-0.00445938622680839,0.777101305781018,0.306791850591869,0.359981448271043,2.85545658517327e-44,86,92,92,-0.355748927245362,-0.00857959886885331,0.722028600174997,0.168995662734799,0.209065559393394
SL005202_ENSG00000173531,SL005202,NA,ovary,-0.806537891214397,-0.00890788675590872,0.419932769148469,0.638801631732302,0.624628052943926,3.13925906844151e-243,94,102,102,-0.760335942724539,-0.00883123840499941,0.44705380249102,0.677199052238452,0.728363110779959,8.95196177361844e-144,34,36,36,NA,NA,NA,NA,NA
SL005205_ENSG00000204475,SL005205,NCR3.3003.29.2,ovary,-0.652642098863859,-0.0162593229657151,0.513987038416836,0.133928768508696,0.112601388418591,8.24625699167029e-28,78,99,99,-0.640727384909992,-0.0228497659647033,0.52169981871048,0.0940470107589142,0.127039470901027,5.58594325841086e-14,56,64,64,-0.397092220561904,-0.012209334223855,0.691299456441274,0.0589459644068404,0.0754640250461529
SL005208_ENSG00000040608,SL005208,RTN4R.5105.2.3,ovary,0.894675953589055,0.0445111422894554,0.370960336635016,0.0658942847634467,0.0632280626401305,1.557451874591e-15,55,56,56,-0.403378438689054,-0.0134036542707947,0.686669845922755,0.0626429369157943,0.056965627971132,9.52201937193977e-07,25,26,26,-0.594355812823018,-0.0281751462434198,0.55227415602639,0.0691737045757438,0.0805009682972349
SL005213_ENSG00000054967,SL005213,RELT.5115.31.3,ovary,-0.84348226840721,-0.0646073696140765,0.398958778467407,0.0182331620011465,0.0419627821911468,1.16940608758483e-10,10,13,13,-0.454503230074008,-0.0152435763969484,0.649466667612797,0.079458099486986,0.084416343385762,1.78013472903494e-09,38,38,38,-0.811636490634531,-0.0352819583773592,0.417000246248592,0.0450205092289178,0.0629020864431319
SL005221_ENSG00000074660,SL005221,NA,ovary,-0.561891828762569,-0.0202170516730905,0.574189721301959,0.138343060225513,0.167841459352328,1.66966132419956e-41,36,37,37,0.0215879601973451,0.000934071907951141,0.982776637665738,0.0949402165767177,0.133537213418659,1.26377307255239e-14,41,41,41,NA,NA,NA,NA,NA
SL005229_ENSG00000131019,SL005229,NA,ovary,-0.930627131333855,-0.135014312250066,0.352046474977188,0.00391744482642356,0.0222865464857393,3.04838808558851e-06,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SL005230_ENSG00000182168,SL005230,UNC5C.5139.32.3,ovary,-0.165644268050201,-0.00248566022872493,0.868436907628407,0.0435793032657603,0.0221593324156414,3.07792105624526e-06,66,69,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.505930662312489,-0.0273120495237084,0.612905326185881,0.031833399475858,0.0563313949564274
SL005263_ENSG00000163956,SL005263,LRPAP1.3640.14.3,ovary,0.782860120933052,0.107775058198695,0.43370925796521,0.00772469428917997,0.0197275729233009,1.16305918559142e-05,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.69928404412423,0.0481093089956264,0.484374536544692,0.0183512763473754,0.0317651733447902
SL005357_ENSG00000115386,SL005357,NA,ovary,0.57169475802253,0.0473859294381119,0.567528786362536,0.0100009128566041,0.0258401018007029,4.96400967193543e-07,14,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SL005392_ENSG00000100299,SL005392,NA,ovary,0.534743492241973,0.0260179282469161,0.592827242488903,0.150124196559694,0.187034199399219,9.40010812202802e-47,35,40,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SL005488_ENSG00000152583,SL005488,SPARCL1.4467.49.2,ovary,-0.953053023582836,-0.0228412304727718,0.340563205935499,0.172870804866284,0.189175189324713,1.90244946542728e-47,48,48,48,-0.669652858454137,-0.0143679096983796,0.50307910972891,0.183337015729821,0.249121192203223,2.56960340099305e-28,23,24,24,-0.556839727351314,-0.014424069358759,0.577636938021765,0.121838386694876,0.146411817772644
SL005572_ENSG00000148180,SL005572,NA,ovary,-1.28218729450368,-0.147050627291191,0.199776952144319,0.0457731426209933,0.0803378248456942,1.27107442948792e-19,11,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SL005575_ENSG00000171124,SL005575,FUT3.4548.4.2,ovary,0.400516644731679,0.0113115589419113,0.688776026457652,0.187182297058389,0.264862560509923,4.37966372074568e-70,39,39,39,0.258059209053706,0.00580136625855951,0.796361212014831,0.16564050222875,0.306297786936297,1.8273361056796e-36,2,2,2,0.534984180551068,0.00917819896955318,0.592660796351657,0.286860680551271,0.324194809553942
SL005629_ENSG00000124357,SL005629,NAGK.3894.15.2,ovary,1.03642915626547,0.0511019681663508,0.300001974032993,0.036408431176462,0.0681672048012942,1.20394514572285e-16,19,20,20,0.584526865021144,0.0266443375293294,0.558865896114937,0.039741440503458,0.0924666821383472,2.79662939165743e-10,18,18,18,0.827678348179999,0.0412634637768545,0.407852684311573,0.0359128690937083,0.0562191377516845
SL006029_ENSG00000133063,SL006029,CHIT1.3600.2.3,ovary,-0.232422659352501,-0.00335004704121217,0.816209751125439,0.273991952069642,0.309820811420393,4.46919580168667e-84,67,69,69,0.0823228592624883,0.0014949678774614,0.934389977051116,0.227936543887797,0.318639031703819,9.29626885010418e-40,19,19,19,0.698564052867093,0.0137211950720068,0.484824515264618,0.410298583289711,0.466824686193508
SL006108_ENSG00000073754,SL006108,NA,ovary,0.815390502618541,0.124907162082344,0.414848818965124,0.00335061766314591,0.0122409742015527,0.000573064172046491,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SL006114_ENSG00000185483,SL006114,NA,ovary,0.333221304542953,0.0251007674325654,0.738967237515163,0.0182897546933664,0.0379558899998782,9.76544290292134e-10,11,11,11,0.571180668452678,0.0324111737893545,0.567877180919035,0.0303369430477377,0.0161022727018855,0.0105149880699165,38,39,39,NA,NA,NA,NA,NA
SL006230_ENSG00000139329,SL006230,NA,ovary,-1.01492614727403,-0.0516586466027811,0.310141033153714,0.0469773362668425,0.0301173248162519,4.86133386047505e-08,65,68,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SL006378_ENSG00000139684,SL006378,ESD.4984.83.1,ovary,0.142750039956722,0.00463302586172217,0.886487595201103,0.100605340795404,0.140423545080046,1.06234305131498e-34,22,27,27,-0.404687551052322,-0.0170226657171022,0.68570719403577,0.0536014381251805,0.140978125056851,2.38716884678502e-15,6,6,6,0.0218243536417992,-0.000224308093255052,0.982588067414925,0.153852359384068,0.203049961660298
SL006397_ENSG00000099250,SL006397,NA,ovary,-0.976344862122009,-0.0482378572669383,0.328893595359446,0.0351453306967713,0.0596040092481336,1.18842838596945e-14,27,27,27,-0.872000527101224,-0.034859216272392,0.383208089997421,0.0565511276488369,0.0915400518558062,3.08978366679176e-10,19,19,19,NA,NA,NA,NA,NA
SL006406_ENSG00000136040,SL006406,PLXNC1.4564.2.2,ovary,-1.41888469720803,-0.0374199396896951,0.155932634398288,0.172103925586381,0.192061961721558,5.97763371900287e-48,76,76,76,-1.18818218814275,-0.0427526850632492,0.234761639569983,0.0687582406789691,0.13373467227684,1.42835100622263e-14,23,23,23,-0.895893897289236,-0.0144733276591451,0.370309433842855,0.221519901060184,0.264432454279015
SL006448_ENSG00000113905,SL006448,NA,ovary,-0.677731940904279,-0.0106466462248215,0.497941670528453,0.397519066300525,0.484121843596762,7.39395033680087e-156,53,59,59,-0.349956221024043,-0.00545475644386975,0.726371553176719,0.362372532813557,0.446518994557608,4.86956146372124e-61,62,62,62,NA,NA,NA,NA,NA
SL006480_ENSG00000010438,SL006480,NA,ovary,-2.25852564558321,-0.131064583507226,0.0239129075537279,0.0286288449078572,0.019623470777874,1.27997206263244e-05,52,54,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SL006512_ENSG00000109758,SL006512,NA,ovary,-0.468737448077205,-0.0056255694232012,0.639257316053117,0.34454629605914,0.382242348144671,4.21499051329902e-111,69,72,72,-0.816745239047029,-0.0152176372064835,0.414074032522419,0.24366299702589,0.286290546165239,7.17369146603603e-35,26,29,29,NA,NA,NA,NA,NA
SL006523_ENSG00000140545,SL006523,MFGE8.4455.89.2,ovary,-0.25377539408246,-0.0180223371465813,0.799669083944862,0.022040598744377,0.013101939948119,0.000358728580181024,56,58,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.47926556313929,-0.0331527512771131,0.631749717435746,0.0196641953418611,0.0303429270045277
SL006528_ENSG00000078098,SL006528,NA,ovary,1.49482419126077,0.234986327200028,0.134960331088165,0.0428184081959816,0.0686711771880416,7.49732407805103e-17,23,26,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SL006542_ENSG00000160339,SL006542,FCN2.3313.21.2,ovary,0.552236606132078,0.0131913166684332,0.580786257359149,0.167695310696376,0.211878142787963,8.64464760853197e-54,43,43,43,0.746893300381943,0.0179447582389321,0.455127970363161,0.120658131712667,0.104572987504049,1.12970213810257e-11,83,84,84,0.269838030996614,0.00664433253285206,0.787284863183827,0.0985008043992706,0.117619827581024
SL006544_ENSG00000120708,SL006544,TGFBI.3283.21.1,ovary,-2.08632604575945,-0.05620360859808,0.0369490989193616,0.124927298880259,0.137639775674858,1.32777059490028e-33,49,51,51,-2.31146152796143,-0.0577343629711372,0.0208073758196169,0.139223413149434,0.17033223264048,9.29063639094112e-19,54,56,56,-1.88040233111402,-0.0630363632954672,0.0600532661021164,0.0742434706779074,0.0987406675422768
SL006550_ENSG00000143369,SL006550,NA,ovary,-0.632511121467095,-0.00999354718615746,0.527052943560476,0.316011601358937,0.34026788154044,2.61799029656656e-95,33,36,36,-0.460885173954147,-0.00677515268910787,0.644880989243134,0.388595353240142,0.406213493567808,7.22063162163928e-52,63,64,64,NA,NA,NA,NA,NA
SL006610_ENSG00000160323,SL006610,ADAMTS13.3175.51.5,ovary,0.615045457961821,0.00586561763697203,0.53852470023582,0.120099496317519,0.143141214826634,7.67997066467326e-35,56,58,58,0.874709863355897,0.0170850166749646,0.381731791991702,0.190869318259071,0.192905120057556,1.54504830231895e-21,100,100,100,0.55447872348099,0.0124192357609614,0.57925126283472,0.168073124058634,0.183924550994762
SL006694_ENSG00000150656,SL006694,NA,ovary,0.362190934912966,0.0263945775350917,0.717209353248792,0.0327592620526467,0.0496991704465294,1.98339397718711e-12,38,39,39,0.145421978693487,0.00659126028820629,0.884377712625482,0.0427224943567892,0.0145049388884383,0.0144628652535941,48,48,48,NA,NA,NA,NA,NA
SL006713_ENSG00000118004,SL006713,COLEC11.4430.44.3,ovary,0.938034136263859,0.0532859624138792,0.348226867529461,0.0381250491119189,0.0700705861729838,2.45327916172062e-17,31,32,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.504024711920428,0.00909490958868398,0.614244011575633,0.244884373325484,0.342590377280143
SL006777_ENSG00000090512,SL006777,NA,ovary,0.678496326969117,0.0241348761948444,0.497457051910489,0.0586666472169905,0.0681861083875009,1.01239297007877e-16,58,61,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SL006830_ENSG00000134389,SL006830,CFHR5.3666.17.4,ovary,-0.796313938428425,-0.026762273714793,0.42584958606071,0.103192641422618,0.105841926347464,1.25348242166144e-25,55,63,63,-0.8534475222937,-0.0268415570833982,0.393411177477861,0.0887116753116869,0.0969701410951597,8.92248587392293e-11,75,75,75,-1.19795692362567,-0.0354293355715594,0.23093378724474,0.133106008039674,0.168914819341981
SL007049_ENSG00000077984,SL007049,CST7.3302.58.1,ovary,-0.689132813160752,-0.0191842321644389,0.49073969245754,0.239917119785575,0.170523221515651,2.63001994453494e-42,164,170,170,0.101101041175506,0.00318856025306082,0.919470251544015,0.185668379754811,0.261002116326116,1.64187834272737e-30,45,47,47,-0.0471325073566955,-0.000504323187833638,0.962407618994655,0.310195282818356,0.333873327097747
SL007056_ENSG00000163217,SL007056,NA,ovary,-0.132022371002904,0.000149333987306859,0.894966597126344,0.0119748889453846,0.0214990886706022,4.2320647874126e-06,11,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SL007059_ENSG00000112799,SL007059,NA,ovary,-0.738376717020723,-0.0487722395915445,0.460285559043857,0.00634005142935302,0.0122045466303994,0.000558165405973731,13,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SL007153_ENSG00000167419,SL007153,LPO.4801.13.3,ovary,2.03563338074821,0.181653776552347,0.0417871832441253,0.0114891250261251,0.0200300101675902,9.73533846583582e-06,15,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0194570381908508
SL007179_ENSG00000133216,SL007179,EPHB2.5077.28.3,ovary,-0.0434287594041698,0.00309512999062985,0.965359752633039,0.0280844432427191,0.0559091512163942,8.65021487693697e-14,7,7,7,0.409425195524195,0.0394844173628234,0.682227652693489,0.00948769203953014,0.0191165163122211,0.0044265782140418,6,6,6,1.14674387286997,0.073253249377813,0.251487492301064,0.0214288939838284,0.0327345764583506
SL007206_ENSG00000186340,SL007206,THBS2.3339.33.1,ovary,-0.167448609346768,-0.00766311656062289,0.867017080320773,0.0570854708831188,0.100765683352891,2.23119298727873e-24,12,12,12,0.139541764526277,0.00317755477674317,0.889022055432379,0.132064426283149,0.126506544629878,7.1868864581716e-14,57,59,59,-0.363797386950621,-0.00948533016333685,0.716009314055294,0.10685842055525,0.134382256386431
SL007272_ENSG00000159399,SL007272,NA,ovary,-0.0819630755210889,-0.0130456988597481,0.93467607609011,0.00444215451552334,0.0118161968233003,0.000733630678061238,14,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SL007306_ENSG00000183844,SL007306,FAM3B.9177.6.3,ovary,-0.325311130049488,-0.0196968441127294,0.744945608040078,0.190879993587095,0.231118128251736,4.4873398670106e-59,106,113,113,-0.669585620304404,-0.0244918174936256,0.503121983252737,0.0791896091011748,0.149453918662763,2.43069852945799e-16,25,25,25,-0.888430773016388,-0.0252502786218169,0.374309078364375,0.138001140097726,0.191732793298314
SL007373_ENSG00000171497,SL007373,NA,ovary,-0.225511668298216,-0.0252935866900827,0.821581249149401,0.00822216668370796,0.0228916782302653,2.1528873327982e-06,5,5,5,0.862800021166545,0.0436195762695501,0.388247427530792,0.0330068657229334,0.0394375688519901,4.50897471184961e-05,25,25,25,NA,NA,NA,NA,NA
SL007429_ENSG00000136235,SL007429,GPNMB.5080.131.3,ovary,0.18633348146335,0.0192388684171221,0.852183252800015,0.0111828017206511,0.0159884791178869,7.81648606438731e-05,15,15,15,-1.24035130493879,-0.0958742234115356,0.214845483689239,0.0123897775377957,0.0183274580752337,0.00617416259602502,15,15,15,-0.488704947956532,-0.0283235714052013,0.625050600272789,0.0253721581584619,0.0303337190455615
SL007547_ENSG00000135077,SL007547,HAVCR2.5134.52.2,ovary,-1.17952600468536,-0.0365809497193886,0.238188788007944,0.0782857987736745,0.101174106989521,1.06730516050766e-24,30,30,30,-1.95957123287362,-0.0503759781700855,0.0500459264702919,0.118260197412506,0.194220825251508,4.37028310976015e-22,20,20,20,-2.19403752422659,-0.0523240675185662,0.0282327120231983,0.16170226479147,0.173926296088233
SL007620_ENSG00000081985,SL007620,IL12RB2.3815.14.1,ovary,-1.0044496822337,-0.0540293691581945,0.315161913120154,0.0288764623265445,0.0406233949462352,2.31172019849841e-10,25,28,28,-0.151971428507065,-0.00997978289506204,0.879209470620711,0.019270567977701,0.0403228343814845,3.78077690014784e-05,21,22,22,-1.04259461712099,-0.0625163847629397,0.297136083364078,0.0235818549215335,0.02628615706333
SL007673_ENSG00000074527,SL007673,NTN4.3327.27.1,ovary,0.484373513896522,0.0734588672347814,0.628120811976051,0.00427025541331286,0.0184055727346997,2.35796337727907e-05,11,11,11,-0.241599970971073,-0.0295434983380128,0.809090144581769,0.00517766633877455,0.024190558341189,0.00153563016716579,5,5,5,0.554911719883051,0.0330475540899797,0.578955045132013,0.0259602512427181,0.0301831579851705
SL007674_ENSG00000122224,SL007674,LY9.3324.51.1,ovary,-0.895157422322246,-0.0333251466557455,0.370702941601771,0.0633638781110893,0.0947546319768571,6.69163297460123e-23,35,37,37,-0.375118472015173,-0.0129231907617385,0.707572359767289,0.0646617602685007,0.112428344111671,1.88068217979553e-12,16,16,16,-0.295387922011178,-0.0323302924970382,0.767697558738051,0.00766394488240746,0.0175989687427835
SL007729_ENSG00000164307,SL007729,ERAP1.4964.67.1,ovary,2.32803554431825,0.0284406138162554,0.0199102163516972,0.606753059167707,0.633310888687569,4.03304277981351e-248,115,124,124,1.81859706648083,0.0204690694875229,0.0689729257134739,0.685831470731097,0.690109012889242,6.99250258076448e-127,136,142,142,2.26950862288309,0.0303973463393092,0.0232374134514461,0.491534579301036,0.537078100721834
SL007752_ENSG00000035664,SL007752,NA,ovary,0.0709350020364897,0.00877802082096562,0.943449485932421,0.00970898850215357,0.0172257536344242,3.89345131156283e-05,10,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
SL008039_ENSG00000117448,SL008039,AKR1A1.4192.10.2,ovary,2.28846456906572,0.0476235151032434,0.0221104811683407,0.103301715948824,0.107911326731265,3.03648195685949e-26,39,45,45,1.86374937805646,0.0490494840604165,0.062356907637406,0.0960944319952649,0.108602044862928,2.18341287044882e-12,34,35,35,2.23460932354865,0.0567854499505027,0.0254430082084729,0.131076614223477,0.151063630967372
SL008063_ENSG00000143727,SL008063,ACP1.3858.5.1,ovary,-1.23183238374954,-0.0151847829693946,0.218011703639699,0.548149802795231,0.589705924578993,4.17849612916368e-217,44,46,46,-1.40527190320323,-0.018221606262022,0.159940439939855,0.517560085110923,0.61324942342025,3.21897729283539e-99,27,27,27,-1.20223486808634,-0.0149851904997349,0.229272543556809,0.560628625150568,0.61059828478391
SL008099_ENSG00000042493,SL008099,NA,ovary,1.19429214906114,0.0781951115949405,0.232363707615949,0.0168927871424883,0.0296545009035389,7.11596825507601e-08,19,19,19,0.135075311040085,0.00788564988183209,0.892552330196274,0.0212689691508132,0.0283910326043238,0.000536576604180868,15,15,15,NA,NA,NA,NA,NA
SL008178_ENSG00000143196,SL008178,DPT.4979.34.2,ovary,-1.45779766201489,-0.0562073411748524,0.144896322918837,0.0759152858249247,0.0978469273200927,1.02653293711434e-23,38,38,38,-1.33812614625892,-0.0531490580709875,0.180855318859698,0.0572693385705982,0.0749452362583471,1.2752340521638e-08,30,30,30,-2.44582779560591,-0.0678546776224229,0.0144520008916542,0.112488967075186,0.131830149283313
SL008360_ENSG00000185070,SL008360,FLRT2.13122.19.3,ovary,-0.205153688162046,-0.0154643463699782,0.837452051289417,0.0200896451060597,0.0347892687126117,4.04156642498953e-09,18,18,18,0.469487802137266,0.0287610432261902,0.638721001695761,0.0188210812068334,0.046631531234807,9.49212484234112e-06,18,18,18,-0.416717896451045,-0.0331409752277972,0.676884762542453,0.0143062286375297,0.0230672235203321
SL008372_ENSG00000125848,SL008372,FLRT3.13123.3.3,ovary,-1.08192105142954,-0.0203934434535415,0.279287609869537,0.303731104140412,0.365673343098109,5.06281369749824e-106,35,36,36,-0.701580405912043,-0.0117223016234087,0.482940874668601,0.326064584791873,0.420589103977468,1.45804051493132e-55,22,22,22,-0.772472963834774,-0.0240909754827804,0.43983435374378,0.0820781169934947,0.0989463010561373
SL008382_ENSG00000170367,SL008382,NA,ovary,-0.718395374307668,-0.0191126541295442,0.472513538155085,0.115773168484935,0.118350627705557,9.35924837311602e-29,52,57,57,-0.180459801877848,-0.00259062212679872,0.856791609722262,0.155521100751957,0.139399017533034,1.61569333735536e-15,64,65,65,NA,NA,NA,NA,NA
SL008414_ENSG00000106123,SL008414,EPHB6.5078.82.3,ovary,-1.93309754479758,-0.156994264993522,0.0532241824919961,0.0170937214829594,0.0217193924873108,4.09387825157373e-06,17,17,17,-1.34356208411742,-0.220641803758385,0.1790900372607,0.00329058247725465,0.0222779729595059,0.0025012518568683,2,2,2,-1.01339669538662,-0.055392445348654,0.310870717225844,0.0318318572579888,0.0430474216048575
SL008486_ENSG00000168961,SL008486,LGALS9.9197.4.3,ovary,0.145259584700693,0.00776496204578324,0.884505922954618,0.0317262751590145,0.0520361779845709,6.62219707277237e-13,9,9,9,0.763851348442625,0.0625525341276126,0.444955832906391,0.0135116092053278,0.0173483895663117,0.00762904333414658,16,16,16,-0.0679540940976476,-0.00742349711409645,0.945822177368497,0.00712890319547798,0.0135726364547591
SL008516_ENSG00000170369,SL008516,NA,ovary,2.58733642642173,0.0848544814587247,0.00967211059940215,0.0914903049285842,0.123139115929569,4.35960684462322e-30,55,57,57,2.95526780680909,0.0985303288036673,0.00312397747863653,0.0830094284018976,0.121053791189874,1.67447153624202e-13,50,75,75,NA,NA,NA,NA,NA
